"day","municipality_code","administrative_level_3","confirmed_cases","recovered_cases","active_cases","deaths","other_deaths","confirmed_cases_cumulative","recovered_cases_cumulative","deaths_cumulative","other_deaths_cumulative"
2020-02-06,"82","Utenos r.",0,0,0,NA,0,0,0,NA,0
2020-02-06,"84","Šakių r.",0,0,0,NA,0,0,0,NA,0
2020-02-06,"85","Šalčininkų r.",0,0,0,NA,0,0,0,NA,0
2020-02-06,"86","Švenčionių r.",0,0,0,NA,0,0,0,NA,0
2020-02-06,"87","Šilalės r.",0,0,0,NA,0,0,0,NA,0
2020-02-06,"88","Šilutės r.",0,0,0,NA,0,0,0,NA,0
2020-02-06,"89","Širvintų r.",0,0,0,NA,0,0,0,NA,0
2020-02-06,"91","Šiaulių r.",0,0,0,NA,0,0,0,NA,0
2020-02-06,"94","Jurbarko r.",0,0,0,NA,0,0,0,NA,0
2020-02-06,"XX","Unknown",0,0,0,NA,0,0,0,NA,0
2020-02-07,"00","Lithuania",0,0,0,0,0,0,0,0,0
2020-02-07,"11","Alytaus m.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"12","Birštono",0,0,0,NA,0,0,0,NA,0
2020-02-07,"13","Vilniaus m.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"15","Druskininkų",0,0,0,NA,0,0,0,NA,0
2020-02-07,"18","Marijampolės",0,0,0,NA,0,0,0,NA,0
2020-02-07,"19","Kauno m.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"21","Klaipėdos m.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"23","Neringos",0,0,0,NA,0,0,0,NA,0
2020-02-07,"25","Palangos m.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"27","Panevėžio m.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"29","Šiaulių m.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"30","Visagino m.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"32","Akmenės r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"33","Alytaus r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"34","Anykščių r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"36","Biržų r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"38","Varėnos r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"39","Vilkaviškio r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"41","Vilniaus r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"42","Elektrėnų",0,0,0,NA,0,0,0,NA,0
2020-02-07,"43","Zarasų r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"45","Ignalinos r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"46","Jonavos r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"47","Joniškio r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"48","Kalvarijos",0,0,0,NA,0,0,0,NA,0
2020-02-07,"49","Kaišiadorių r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"52","Kauno r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"53","Kėdainių r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"54","Kelmės r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"55","Klaipėdos r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"56","Kretingos r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"57","Kupiškio r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"58","Kazlų Rūdos",0,0,0,NA,0,0,0,NA,0
2020-02-07,"59","Lazdijų r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"61","Mažeikių r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"62","Molėtų r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"63","Pagėgių",0,0,0,NA,0,0,0,NA,0
2020-02-07,"65","Pakruojo r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"66","Panevėžio r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"67","Pasvalio r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"68","Plungės r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"69","Prienų r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"71","Radviliškio r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"72","Raseinių r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"73","Rokiškio r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"74","Rietavo",0,0,0,NA,0,0,0,NA,0
2020-02-07,"75","Skuodo r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"77","Tauragės r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"78","Telšių r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"79","Trakų r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"81","Ukmergės r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"82","Utenos r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"84","Šakių r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"85","Šalčininkų r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"86","Švenčionių r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"87","Šilalės r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"88","Šilutės r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"89","Širvintų r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"91","Šiaulių r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"94","Jurbarko r.",0,0,0,NA,0,0,0,NA,0
2020-02-07,"XX","Unknown",0,0,0,NA,0,0,0,NA,0
2020-02-08,"00","Lithuania",0,0,0,0,0,0,0,0,0
2020-02-08,"11","Alytaus m.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"12","Birštono",0,0,0,NA,0,0,0,NA,0
2020-02-08,"13","Vilniaus m.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"15","Druskininkų",0,0,0,NA,0,0,0,NA,0
2020-02-08,"18","Marijampolės",0,0,0,NA,0,0,0,NA,0
2020-02-08,"19","Kauno m.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"21","Klaipėdos m.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"23","Neringos",0,0,0,NA,0,0,0,NA,0
2020-02-08,"25","Palangos m.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"27","Panevėžio m.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"29","Šiaulių m.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"30","Visagino m.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"32","Akmenės r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"33","Alytaus r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"34","Anykščių r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"36","Biržų r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"38","Varėnos r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"39","Vilkaviškio r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"41","Vilniaus r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"42","Elektrėnų",0,0,0,NA,0,0,0,NA,0
2020-02-08,"43","Zarasų r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"45","Ignalinos r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"46","Jonavos r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"47","Joniškio r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"48","Kalvarijos",0,0,0,NA,0,0,0,NA,0
2020-02-08,"49","Kaišiadorių r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"52","Kauno r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"53","Kėdainių r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"54","Kelmės r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"55","Klaipėdos r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"56","Kretingos r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"57","Kupiškio r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"58","Kazlų Rūdos",0,0,0,NA,0,0,0,NA,0
2020-02-08,"59","Lazdijų r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"61","Mažeikių r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"62","Molėtų r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"63","Pagėgių",0,0,0,NA,0,0,0,NA,0
2020-02-08,"65","Pakruojo r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"66","Panevėžio r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"67","Pasvalio r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"68","Plungės r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"69","Prienų r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"71","Radviliškio r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"72","Raseinių r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"73","Rokiškio r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"74","Rietavo",0,0,0,NA,0,0,0,NA,0
2020-02-08,"75","Skuodo r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"77","Tauragės r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"78","Telšių r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"79","Trakų r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"81","Ukmergės r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"82","Utenos r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"84","Šakių r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"85","Šalčininkų r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"86","Švenčionių r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"87","Šilalės r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"88","Šilutės r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"89","Širvintų r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"91","Šiaulių r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"94","Jurbarko r.",0,0,0,NA,0,0,0,NA,0
2020-02-08,"XX","Unknown",0,0,0,NA,0,0,0,NA,0
2020-02-09,"00","Lithuania",0,0,0,0,0,0,0,0,0
2020-02-09,"11","Alytaus m.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"12","Birštono",0,0,0,NA,0,0,0,NA,0
2020-02-09,"13","Vilniaus m.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"15","Druskininkų",0,0,0,NA,0,0,0,NA,0
2020-02-09,"18","Marijampolės",0,0,0,NA,0,0,0,NA,0
2020-02-09,"19","Kauno m.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"21","Klaipėdos m.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"23","Neringos",0,0,0,NA,0,0,0,NA,0
2020-02-09,"25","Palangos m.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"27","Panevėžio m.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"29","Šiaulių m.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"30","Visagino m.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"32","Akmenės r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"33","Alytaus r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"34","Anykščių r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"36","Biržų r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"38","Varėnos r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"39","Vilkaviškio r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"41","Vilniaus r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"42","Elektrėnų",0,0,0,NA,0,0,0,NA,0
2020-02-09,"43","Zarasų r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"45","Ignalinos r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"46","Jonavos r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"47","Joniškio r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"48","Kalvarijos",0,0,0,NA,0,0,0,NA,0
2020-02-09,"49","Kaišiadorių r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"52","Kauno r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"53","Kėdainių r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"54","Kelmės r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"55","Klaipėdos r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"56","Kretingos r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"57","Kupiškio r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"58","Kazlų Rūdos",0,0,0,NA,0,0,0,NA,0
2020-02-09,"59","Lazdijų r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"61","Mažeikių r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"62","Molėtų r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"63","Pagėgių",0,0,0,NA,0,0,0,NA,0
2020-02-09,"65","Pakruojo r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"66","Panevėžio r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"67","Pasvalio r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"68","Plungės r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"69","Prienų r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"71","Radviliškio r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"72","Raseinių r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"73","Rokiškio r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"74","Rietavo",0,0,0,NA,0,0,0,NA,0
2020-02-09,"75","Skuodo r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"77","Tauragės r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"78","Telšių r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"79","Trakų r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"81","Ukmergės r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"82","Utenos r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"84","Šakių r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"85","Šalčininkų r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"86","Švenčionių r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"87","Šilalės r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"88","Šilutės r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"89","Širvintų r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"91","Šiaulių r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"94","Jurbarko r.",0,0,0,NA,0,0,0,NA,0
2020-02-09,"XX","Unknown",0,0,0,NA,0,0,0,NA,0
2020-02-10,"00","Lithuania",0,0,0,0,0,0,0,0,0
2020-02-10,"11","Alytaus m.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"12","Birštono",0,0,0,NA,0,0,0,NA,0
2020-02-10,"13","Vilniaus m.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"15","Druskininkų",0,0,0,NA,0,0,0,NA,0
2020-02-10,"18","Marijampolės",0,0,0,NA,0,0,0,NA,0
2020-02-10,"19","Kauno m.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"21","Klaipėdos m.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"23","Neringos",0,0,0,NA,0,0,0,NA,0
2020-02-10,"25","Palangos m.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"27","Panevėžio m.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"29","Šiaulių m.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"30","Visagino m.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"32","Akmenės r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"33","Alytaus r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"34","Anykščių r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"36","Biržų r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"38","Varėnos r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"39","Vilkaviškio r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"41","Vilniaus r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"42","Elektrėnų",0,0,0,NA,0,0,0,NA,0
2020-02-10,"43","Zarasų r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"45","Ignalinos r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"46","Jonavos r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"47","Joniškio r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"48","Kalvarijos",0,0,0,NA,0,0,0,NA,0
2020-02-10,"49","Kaišiadorių r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"52","Kauno r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"53","Kėdainių r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"54","Kelmės r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"55","Klaipėdos r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"56","Kretingos r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"57","Kupiškio r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"58","Kazlų Rūdos",0,0,0,NA,0,0,0,NA,0
2020-02-10,"59","Lazdijų r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"61","Mažeikių r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"62","Molėtų r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"63","Pagėgių",0,0,0,NA,0,0,0,NA,0
2020-02-10,"65","Pakruojo r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"66","Panevėžio r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"67","Pasvalio r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"68","Plungės r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"69","Prienų r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"71","Radviliškio r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"72","Raseinių r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"73","Rokiškio r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"74","Rietavo",0,0,0,NA,0,0,0,NA,0
2020-02-10,"75","Skuodo r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"77","Tauragės r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"78","Telšių r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"79","Trakų r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"81","Ukmergės r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"82","Utenos r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"84","Šakių r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"85","Šalčininkų r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"86","Švenčionių r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"87","Šilalės r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"88","Šilutės r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"89","Širvintų r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"91","Šiaulių r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"94","Jurbarko r.",0,0,0,NA,0,0,0,NA,0
2020-02-10,"XX","Unknown",0,0,0,NA,0,0,0,NA,0
2020-02-11,"00","Lithuania",0,0,0,0,0,0,0,0,0
2020-02-11,"11","Alytaus m.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"12","Birštono",0,0,0,NA,0,0,0,NA,0
2020-02-11,"13","Vilniaus m.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"15","Druskininkų",0,0,0,NA,0,0,0,NA,0
2020-02-11,"18","Marijampolės",0,0,0,NA,0,0,0,NA,0
2020-02-11,"19","Kauno m.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"21","Klaipėdos m.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"23","Neringos",0,0,0,NA,0,0,0,NA,0
2020-02-11,"25","Palangos m.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"27","Panevėžio m.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"29","Šiaulių m.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"30","Visagino m.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"32","Akmenės r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"33","Alytaus r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"34","Anykščių r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"36","Biržų r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"38","Varėnos r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"39","Vilkaviškio r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"41","Vilniaus r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"42","Elektrėnų",0,0,0,NA,0,0,0,NA,0
2020-02-11,"43","Zarasų r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"45","Ignalinos r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"46","Jonavos r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"47","Joniškio r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"48","Kalvarijos",0,0,0,NA,0,0,0,NA,0
2020-02-11,"49","Kaišiadorių r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"52","Kauno r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"53","Kėdainių r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"54","Kelmės r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"55","Klaipėdos r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"56","Kretingos r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"57","Kupiškio r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"58","Kazlų Rūdos",0,0,0,NA,0,0,0,NA,0
2020-02-11,"59","Lazdijų r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"61","Mažeikių r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"62","Molėtų r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"63","Pagėgių",0,0,0,NA,0,0,0,NA,0
2020-02-11,"65","Pakruojo r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"66","Panevėžio r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"67","Pasvalio r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"68","Plungės r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"69","Prienų r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"71","Radviliškio r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"72","Raseinių r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"73","Rokiškio r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"74","Rietavo",0,0,0,NA,0,0,0,NA,0
2020-02-11,"75","Skuodo r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"77","Tauragės r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"78","Telšių r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"79","Trakų r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"81","Ukmergės r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"82","Utenos r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"84","Šakių r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"85","Šalčininkų r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"86","Švenčionių r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"87","Šilalės r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"88","Šilutės r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"89","Širvintų r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"91","Šiaulių r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"94","Jurbarko r.",0,0,0,NA,0,0,0,NA,0
2020-02-11,"XX","Unknown",0,0,0,NA,0,0,0,NA,0
2020-02-12,"00","Lithuania",0,0,0,0,0,0,0,0,0
2020-02-12,"11","Alytaus m.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"12","Birštono",0,0,0,NA,0,0,0,NA,0
2020-02-12,"13","Vilniaus m.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"15","Druskininkų",0,0,0,NA,0,0,0,NA,0
2020-02-12,"18","Marijampolės",0,0,0,NA,0,0,0,NA,0
2020-02-12,"19","Kauno m.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"21","Klaipėdos m.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"23","Neringos",0,0,0,NA,0,0,0,NA,0
2020-02-12,"25","Palangos m.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"27","Panevėžio m.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"29","Šiaulių m.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"30","Visagino m.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"32","Akmenės r.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"33","Alytaus r.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"34","Anykščių r.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"36","Biržų r.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"38","Varėnos r.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"39","Vilkaviškio r.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"41","Vilniaus r.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"42","Elektrėnų",0,0,0,NA,0,0,0,NA,0
2020-02-12,"43","Zarasų r.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"45","Ignalinos r.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"46","Jonavos r.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"47","Joniškio r.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"48","Kalvarijos",0,0,0,NA,0,0,0,NA,0
2020-02-12,"49","Kaišiadorių r.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"52","Kauno r.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"53","Kėdainių r.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"54","Kelmės r.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"55","Klaipėdos r.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"56","Kretingos r.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"57","Kupiškio r.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"58","Kazlų Rūdos",0,0,0,NA,0,0,0,NA,0
2020-02-12,"59","Lazdijų r.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"61","Mažeikių r.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"62","Molėtų r.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"63","Pagėgių",0,0,0,NA,0,0,0,NA,0
2020-02-12,"65","Pakruojo r.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"66","Panevėžio r.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"67","Pasvalio r.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"68","Plungės r.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"69","Prienų r.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"71","Radviliškio r.",0,0,0,NA,0,0,0,NA,0
2020-02-12,"72","Raseinių r.",0,0,0,NA,0,0,0,NA,0
