"day","municipality_code","administrative_level_3","tests_negative","tests_positive","tests_positive_repeated","tests_positive_new","tests_total"
2020-03-09,"33","Alytaus r.",0,0,0,0,0
2020-03-09,"34","Anykščių r.",0,0,0,0,0
2020-03-09,"36","Biržų r.",0,0,0,0,0
2020-03-09,"38","Varėnos r.",0,0,0,0,0
2020-03-09,"39","Vilkaviškio r.",0,0,0,0,0
2020-03-09,"41","Vilniaus r.",0,0,0,0,0
2020-03-09,"42","Elektrėnų",0,0,0,0,0
2020-03-09,"43","Zarasų r.",0,0,0,0,0
2020-03-09,"45","Ignalinos r.",0,0,0,0,0
2020-03-09,"46","Jonavos r.",0,0,0,0,0
2020-03-09,"47","Joniškio r.",0,0,0,0,0
2020-03-09,"48","Kalvarijos",0,0,0,0,0
2020-03-09,"49","Kaišiadorių r.",0,0,0,0,0
2020-03-09,"52","Kauno r.",0,0,0,0,0
2020-03-09,"53","Kėdainių r.",0,0,0,0,0
2020-03-09,"54","Kelmės r.",0,0,0,0,0
2020-03-09,"55","Klaipėdos r.",0,0,0,0,0
2020-03-09,"56","Kretingos r.",0,0,0,0,0
2020-03-09,"57","Kupiškio r.",0,0,0,0,0
2020-03-09,"58","Kazlų Rūdos",0,0,0,0,0
2020-03-09,"59","Lazdijų r.",0,0,0,0,0
2020-03-09,"61","Mažeikių r.",0,0,0,0,0
2020-03-09,"62","Molėtų r.",0,0,0,0,0
2020-03-09,"63","Pagėgių",0,0,0,0,0
2020-03-09,"65","Pakruojo r.",0,0,0,0,0
2020-03-09,"66","Panevėžio r.",0,0,0,0,0
2020-03-09,"67","Pasvalio r.",0,0,0,0,0
2020-03-09,"68","Plungės r.",0,0,0,0,0
2020-03-09,"69","Prienų r.",0,0,0,0,0
2020-03-09,"71","Radviliškio r.",0,0,0,0,0
2020-03-09,"72","Raseinių r.",0,0,0,0,0
2020-03-09,"73","Rokiškio r.",0,0,0,0,0
2020-03-09,"74","Rietavo",0,0,0,0,0
2020-03-09,"75","Skuodo r.",0,0,0,0,0
2020-03-09,"77","Tauragės r.",0,0,0,0,0
2020-03-09,"78","Telšių r.",0,0,0,0,0
2020-03-09,"79","Trakų r.",0,0,0,0,0
2020-03-09,"81","Ukmergės r.",0,0,0,0,0
2020-03-09,"82","Utenos r.",0,0,0,0,0
2020-03-09,"84","Šakių r.",0,0,0,0,0
2020-03-09,"85","Šalčininkų r.",0,0,0,0,0
2020-03-09,"86","Švenčionių r.",0,0,0,0,0
2020-03-09,"87","Šilalės r.",0,0,0,0,0
2020-03-09,"88","Šilutės r.",0,0,0,0,0
2020-03-09,"89","Širvintų r.",0,0,0,0,0
2020-03-09,"91","Šiaulių r.",0,0,0,0,0
2020-03-09,"94","Jurbarko r.",0,0,0,0,0
2020-03-10,"11","Alytaus m.",0,0,0,0,0
2020-03-10,"12","Birštono",0,0,0,0,0
2020-03-10,"13","Vilniaus m.",0,0,0,0,0
2020-03-10,"15","Druskininkų",0,0,0,0,0
2020-03-10,"18","Marijampolės",0,0,0,0,0
2020-03-10,"19","Kauno m.",0,0,0,0,0
2020-03-10,"21","Klaipėdos m.",0,0,0,0,0
2020-03-10,"23","Neringos",0,0,0,0,0
2020-03-10,"25","Palangos m.",0,0,0,0,0
2020-03-10,"27","Panevėžio m.",0,0,0,0,0
2020-03-10,"29","Šiaulių m.",0,0,0,0,0
2020-03-10,"30","Visagino m.",0,0,0,0,0
2020-03-10,"32","Akmenės r.",0,0,0,0,0
2020-03-10,"33","Alytaus r.",0,0,0,0,0
2020-03-10,"34","Anykščių r.",0,0,0,0,0
2020-03-10,"36","Biržų r.",0,0,0,0,0
2020-03-10,"38","Varėnos r.",0,0,0,0,0
2020-03-10,"39","Vilkaviškio r.",0,0,0,0,0
2020-03-10,"41","Vilniaus r.",0,0,0,0,0
2020-03-10,"42","Elektrėnų",0,0,0,0,0
2020-03-10,"43","Zarasų r.",0,0,0,0,0
2020-03-10,"45","Ignalinos r.",0,0,0,0,0
2020-03-10,"46","Jonavos r.",0,0,0,0,0
2020-03-10,"47","Joniškio r.",0,0,0,0,0
2020-03-10,"48","Kalvarijos",0,0,0,0,0
2020-03-10,"49","Kaišiadorių r.",0,0,0,0,0
2020-03-10,"52","Kauno r.",0,0,0,0,0
2020-03-10,"53","Kėdainių r.",0,0,0,0,0
2020-03-10,"54","Kelmės r.",0,0,0,0,0
2020-03-10,"55","Klaipėdos r.",0,0,0,0,0
2020-03-10,"56","Kretingos r.",0,0,0,0,0
2020-03-10,"57","Kupiškio r.",0,0,0,0,0
2020-03-10,"58","Kazlų Rūdos",0,0,0,0,0
2020-03-10,"59","Lazdijų r.",0,0,0,0,0
2020-03-10,"61","Mažeikių r.",0,0,0,0,0
2020-03-10,"62","Molėtų r.",0,0,0,0,0
2020-03-10,"63","Pagėgių",0,0,0,0,0
2020-03-10,"65","Pakruojo r.",0,0,0,0,0
2020-03-10,"66","Panevėžio r.",0,0,0,0,0
2020-03-10,"67","Pasvalio r.",0,0,0,0,0
2020-03-10,"68","Plungės r.",0,0,0,0,0
2020-03-10,"69","Prienų r.",0,0,0,0,0
2020-03-10,"71","Radviliškio r.",0,0,0,0,0
2020-03-10,"72","Raseinių r.",0,0,0,0,0
2020-03-10,"73","Rokiškio r.",0,0,0,0,0
2020-03-10,"74","Rietavo",0,0,0,0,0
2020-03-10,"75","Skuodo r.",0,0,0,0,0
2020-03-10,"77","Tauragės r.",0,0,0,0,0
2020-03-10,"78","Telšių r.",0,0,0,0,0
2020-03-10,"79","Trakų r.",0,0,0,0,0
2020-03-10,"81","Ukmergės r.",0,0,0,0,0
2020-03-10,"82","Utenos r.",0,0,0,0,0
2020-03-10,"84","Šakių r.",0,0,0,0,0
2020-03-10,"85","Šalčininkų r.",0,0,0,0,0
2020-03-10,"86","Švenčionių r.",0,0,0,0,0
2020-03-10,"87","Šilalės r.",0,0,0,0,0
2020-03-10,"88","Šilutės r.",0,0,0,0,0
2020-03-10,"89","Širvintų r.",0,0,0,0,0
2020-03-10,"91","Šiaulių r.",0,0,0,0,0
2020-03-10,"94","Jurbarko r.",0,0,0,0,0
2020-03-11,"11","Alytaus m.",0,0,0,0,0
2020-03-11,"12","Birštono",0,0,0,0,0
2020-03-11,"13","Vilniaus m.",0,0,0,0,0
2020-03-11,"15","Druskininkų",0,0,0,0,0
2020-03-11,"18","Marijampolės",0,0,0,0,0
2020-03-11,"19","Kauno m.",0,0,0,0,0
2020-03-11,"21","Klaipėdos m.",0,0,0,0,0
2020-03-11,"23","Neringos",0,0,0,0,0
2020-03-11,"25","Palangos m.",0,0,0,0,0
2020-03-11,"27","Panevėžio m.",0,0,0,0,0
2020-03-11,"29","Šiaulių m.",0,0,0,0,0
2020-03-11,"30","Visagino m.",0,0,0,0,0
2020-03-11,"32","Akmenės r.",0,0,0,0,0
2020-03-11,"33","Alytaus r.",0,0,0,0,0
2020-03-11,"34","Anykščių r.",0,0,0,0,0
2020-03-11,"36","Biržų r.",0,0,0,0,0
2020-03-11,"38","Varėnos r.",0,0,0,0,0
2020-03-11,"39","Vilkaviškio r.",0,0,0,0,0
2020-03-11,"41","Vilniaus r.",0,0,0,0,0
2020-03-11,"42","Elektrėnų",0,0,0,0,0
2020-03-11,"43","Zarasų r.",0,0,0,0,0
2020-03-11,"45","Ignalinos r.",0,0,0,0,0
2020-03-11,"46","Jonavos r.",0,0,0,0,0
2020-03-11,"47","Joniškio r.",0,0,0,0,0
2020-03-11,"48","Kalvarijos",0,0,0,0,0
2020-03-11,"49","Kaišiadorių r.",0,0,0,0,0
2020-03-11,"52","Kauno r.",0,0,0,0,0
2020-03-11,"53","Kėdainių r.",0,0,0,0,0
2020-03-11,"54","Kelmės r.",0,0,0,0,0
2020-03-11,"55","Klaipėdos r.",0,0,0,0,0
2020-03-11,"56","Kretingos r.",0,0,0,0,0
2020-03-11,"57","Kupiškio r.",0,0,0,0,0
2020-03-11,"58","Kazlų Rūdos",0,0,0,0,0
2020-03-11,"59","Lazdijų r.",0,0,0,0,0
2020-03-11,"61","Mažeikių r.",0,0,0,0,0
2020-03-11,"62","Molėtų r.",0,0,0,0,0
2020-03-11,"63","Pagėgių",0,0,0,0,0
2020-03-11,"65","Pakruojo r.",0,0,0,0,0
2020-03-11,"66","Panevėžio r.",0,0,0,0,0
2020-03-11,"67","Pasvalio r.",0,0,0,0,0
2020-03-11,"68","Plungės r.",0,0,0,0,0
2020-03-11,"69","Prienų r.",0,0,0,0,0
2020-03-11,"71","Radviliškio r.",0,0,0,0,0
2020-03-11,"72","Raseinių r.",0,0,0,0,0
2020-03-11,"73","Rokiškio r.",0,0,0,0,0
2020-03-11,"74","Rietavo",0,0,0,0,0
2020-03-11,"75","Skuodo r.",0,0,0,0,0
2020-03-11,"77","Tauragės r.",0,0,0,0,0
2020-03-11,"78","Telšių r.",0,0,0,0,0
2020-03-11,"79","Trakų r.",0,0,0,0,0
2020-03-11,"81","Ukmergės r.",0,0,0,0,0
2020-03-11,"82","Utenos r.",0,0,0,0,0
2020-03-11,"84","Šakių r.",0,0,0,0,0
2020-03-11,"85","Šalčininkų r.",0,0,0,0,0
2020-03-11,"86","Švenčionių r.",0,0,0,0,0
2020-03-11,"87","Šilalės r.",0,0,0,0,0
2020-03-11,"88","Šilutės r.",0,0,0,0,0
2020-03-11,"89","Širvintų r.",0,0,0,0,0
2020-03-11,"91","Šiaulių r.",0,0,0,0,0
2020-03-11,"94","Jurbarko r.",0,0,0,0,0
2020-03-12,"11","Alytaus m.",0,0,0,0,0
2020-03-12,"12","Birštono",0,0,0,0,0
2020-03-12,"13","Vilniaus m.",0,0,0,0,0
2020-03-12,"15","Druskininkų",0,0,0,0,0
2020-03-12,"18","Marijampolės",0,0,0,0,0
2020-03-12,"19","Kauno m.",0,0,0,0,0
2020-03-12,"21","Klaipėdos m.",0,0,0,0,0
2020-03-12,"23","Neringos",0,0,0,0,0
2020-03-12,"25","Palangos m.",0,0,0,0,0
2020-03-12,"27","Panevėžio m.",0,0,0,0,0
2020-03-12,"29","Šiaulių m.",0,0,0,0,0
2020-03-12,"30","Visagino m.",0,0,0,0,0
2020-03-12,"32","Akmenės r.",0,0,0,0,0
2020-03-12,"33","Alytaus r.",0,0,0,0,0
2020-03-12,"34","Anykščių r.",0,0,0,0,0
2020-03-12,"36","Biržų r.",0,0,0,0,0
2020-03-12,"38","Varėnos r.",0,0,0,0,0
2020-03-12,"39","Vilkaviškio r.",0,0,0,0,0
2020-03-12,"41","Vilniaus r.",0,0,0,0,0
2020-03-12,"42","Elektrėnų",0,0,0,0,0
2020-03-12,"43","Zarasų r.",0,0,0,0,0
2020-03-12,"45","Ignalinos r.",0,0,0,0,0
2020-03-12,"46","Jonavos r.",0,0,0,0,0
2020-03-12,"47","Joniškio r.",0,0,0,0,0
2020-03-12,"48","Kalvarijos",0,0,0,0,0
2020-03-12,"49","Kaišiadorių r.",0,0,0,0,0
2020-03-12,"52","Kauno r.",0,0,0,0,0
2020-03-12,"53","Kėdainių r.",0,0,0,0,0
2020-03-12,"54","Kelmės r.",0,0,0,0,0
2020-03-12,"55","Klaipėdos r.",0,0,0,0,0
2020-03-12,"56","Kretingos r.",0,0,0,0,0
2020-03-12,"57","Kupiškio r.",0,0,0,0,0
2020-03-12,"58","Kazlų Rūdos",0,0,0,0,0
2020-03-12,"59","Lazdijų r.",0,0,0,0,0
2020-03-12,"61","Mažeikių r.",0,0,0,0,0
2020-03-12,"62","Molėtų r.",0,0,0,0,0
2020-03-12,"63","Pagėgių",0,0,0,0,0
2020-03-12,"65","Pakruojo r.",0,0,0,0,0
2020-03-12,"66","Panevėžio r.",0,0,0,0,0
2020-03-12,"67","Pasvalio r.",0,0,0,0,0
2020-03-12,"68","Plungės r.",0,0,0,0,0
2020-03-12,"69","Prienų r.",0,0,0,0,0
2020-03-12,"71","Radviliškio r.",0,0,0,0,0
2020-03-12,"72","Raseinių r.",0,0,0,0,0
2020-03-12,"73","Rokiškio r.",0,0,0,0,0
2020-03-12,"74","Rietavo",0,0,0,0,0
2020-03-12,"75","Skuodo r.",0,0,0,0,0
2020-03-12,"77","Tauragės r.",0,0,0,0,0
2020-03-12,"78","Telšių r.",0,0,0,0,0
2020-03-12,"79","Trakų r.",0,0,0,0,0
2020-03-12,"81","Ukmergės r.",0,0,0,0,0
2020-03-12,"82","Utenos r.",0,0,0,0,0
2020-03-12,"84","Šakių r.",0,0,0,0,0
2020-03-12,"85","Šalčininkų r.",0,0,0,0,0
2020-03-12,"86","Švenčionių r.",0,0,0,0,0
2020-03-12,"87","Šilalės r.",0,0,0,0,0
2020-03-12,"88","Šilutės r.",0,0,0,0,0
2020-03-12,"89","Širvintų r.",0,0,0,0,0
2020-03-12,"91","Šiaulių r.",0,0,0,0,0
2020-03-12,"94","Jurbarko r.",0,0,0,0,0
2020-03-13,"11","Alytaus m.",0,0,0,0,0
2020-03-13,"12","Birštono",0,0,0,0,0
2020-03-13,"13","Vilniaus m.",0,0,0,0,0
2020-03-13,"15","Druskininkų",0,0,0,0,0
2020-03-13,"18","Marijampolės",0,0,0,0,0
2020-03-13,"19","Kauno m.",0,0,0,0,0
2020-03-13,"21","Klaipėdos m.",0,0,0,0,0
2020-03-13,"23","Neringos",0,0,0,0,0
2020-03-13,"25","Palangos m.",0,0,0,0,0
2020-03-13,"27","Panevėžio m.",0,0,0,0,0
2020-03-13,"29","Šiaulių m.",0,0,0,0,0
2020-03-13,"30","Visagino m.",0,0,0,0,0
2020-03-13,"32","Akmenės r.",0,0,0,0,0
2020-03-13,"33","Alytaus r.",0,0,0,0,0
2020-03-13,"34","Anykščių r.",0,0,0,0,0
2020-03-13,"36","Biržų r.",0,0,0,0,0
2020-03-13,"38","Varėnos r.",0,0,0,0,0
2020-03-13,"39","Vilkaviškio r.",0,0,0,0,0
2020-03-13,"41","Vilniaus r.",0,0,0,0,0
2020-03-13,"42","Elektrėnų",0,0,0,0,0
2020-03-13,"43","Zarasų r.",0,0,0,0,0
2020-03-13,"45","Ignalinos r.",0,0,0,0,0
2020-03-13,"46","Jonavos r.",0,0,0,0,0
2020-03-13,"47","Joniškio r.",0,0,0,0,0
2020-03-13,"48","Kalvarijos",0,0,0,0,0
2020-03-13,"49","Kaišiadorių r.",0,0,0,0,0
2020-03-13,"52","Kauno r.",0,0,0,0,0
2020-03-13,"53","Kėdainių r.",0,0,0,0,0
2020-03-13,"54","Kelmės r.",0,0,0,0,0
2020-03-13,"55","Klaipėdos r.",0,0,0,0,0
2020-03-13,"56","Kretingos r.",0,0,0,0,0
2020-03-13,"57","Kupiškio r.",0,0,0,0,0
2020-03-13,"58","Kazlų Rūdos",0,0,0,0,0
2020-03-13,"59","Lazdijų r.",0,0,0,0,0
2020-03-13,"61","Mažeikių r.",0,0,0,0,0
2020-03-13,"62","Molėtų r.",0,0,0,0,0
2020-03-13,"63","Pagėgių",0,0,0,0,0
2020-03-13,"65","Pakruojo r.",0,0,0,0,0
2020-03-13,"66","Panevėžio r.",0,0,0,0,0
2020-03-13,"67","Pasvalio r.",0,0,0,0,0
2020-03-13,"68","Plungės r.",0,0,0,0,0
2020-03-13,"69","Prienų r.",0,0,0,0,0
2020-03-13,"71","Radviliškio r.",0,0,0,0,0
2020-03-13,"72","Raseinių r.",0,0,0,0,0
2020-03-13,"73","Rokiškio r.",0,0,0,0,0
2020-03-13,"74","Rietavo",0,0,0,0,0
2020-03-13,"75","Skuodo r.",0,0,0,0,0
2020-03-13,"77","Tauragės r.",0,0,0,0,0
2020-03-13,"78","Telšių r.",0,0,0,0,0
2020-03-13,"79","Trakų r.",0,0,0,0,0
2020-03-13,"81","Ukmergės r.",0,0,0,0,0
2020-03-13,"82","Utenos r.",0,0,0,0,0
2020-03-13,"84","Šakių r.",0,0,0,0,0
2020-03-13,"85","Šalčininkų r.",0,0,0,0,0
2020-03-13,"86","Švenčionių r.",0,0,0,0,0
2020-03-13,"87","Šilalės r.",0,0,0,0,0
2020-03-13,"88","Šilutės r.",0,0,0,0,0
2020-03-13,"89","Širvintų r.",0,0,0,0,0
2020-03-13,"91","Šiaulių r.",0,0,0,0,0
2020-03-13,"94","Jurbarko r.",0,0,0,0,0
2020-03-14,"11","Alytaus m.",0,0,0,0,0
2020-03-14,"12","Birštono",0,0,0,0,0
2020-03-14,"13","Vilniaus m.",0,0,0,0,0
2020-03-14,"15","Druskininkų",0,0,0,0,0
2020-03-14,"18","Marijampolės",0,0,0,0,0
2020-03-14,"19","Kauno m.",0,0,0,0,0
2020-03-14,"21","Klaipėdos m.",0,0,0,0,0
2020-03-14,"23","Neringos",0,0,0,0,0
2020-03-14,"25","Palangos m.",0,0,0,0,0
2020-03-14,"27","Panevėžio m.",0,0,0,0,0
2020-03-14,"29","Šiaulių m.",0,0,0,0,0
2020-03-14,"30","Visagino m.",0,0,0,0,0
2020-03-14,"32","Akmenės r.",0,0,0,0,0
2020-03-14,"33","Alytaus r.",0,0,0,0,0
2020-03-14,"34","Anykščių r.",0,0,0,0,0
2020-03-14,"36","Biržų r.",0,0,0,0,0
2020-03-14,"38","Varėnos r.",0,0,0,0,0
2020-03-14,"39","Vilkaviškio r.",0,0,0,0,0
2020-03-14,"41","Vilniaus r.",0,0,0,0,0
2020-03-14,"42","Elektrėnų",0,0,0,0,0
2020-03-14,"43","Zarasų r.",0,0,0,0,0
2020-03-14,"45","Ignalinos r.",0,0,0,0,0
2020-03-14,"46","Jonavos r.",0,0,0,0,0
2020-03-14,"47","Joniškio r.",0,0,0,0,0
2020-03-14,"48","Kalvarijos",0,0,0,0,0
2020-03-14,"49","Kaišiadorių r.",0,0,0,0,0
2020-03-14,"52","Kauno r.",0,0,0,0,0
2020-03-14,"53","Kėdainių r.",0,0,0,0,0
2020-03-14,"54","Kelmės r.",0,0,0,0,0
2020-03-14,"55","Klaipėdos r.",0,0,0,0,0
2020-03-14,"56","Kretingos r.",0,0,0,0,0
2020-03-14,"57","Kupiškio r.",0,0,0,0,0
2020-03-14,"58","Kazlų Rūdos",0,0,0,0,0
2020-03-14,"59","Lazdijų r.",0,0,0,0,0
2020-03-14,"61","Mažeikių r.",0,0,0,0,0
2020-03-14,"62","Molėtų r.",0,0,0,0,0
2020-03-14,"63","Pagėgių",0,0,0,0,0
2020-03-14,"65","Pakruojo r.",0,0,0,0,0
2020-03-14,"66","Panevėžio r.",0,0,0,0,0
2020-03-14,"67","Pasvalio r.",0,0,0,0,0
2020-03-14,"68","Plungės r.",0,0,0,0,0
2020-03-14,"69","Prienų r.",0,0,0,0,0
2020-03-14,"71","Radviliškio r.",0,0,0,0,0
2020-03-14,"72","Raseinių r.",0,0,0,0,0
2020-03-14,"73","Rokiškio r.",0,0,0,0,0
2020-03-14,"74","Rietavo",0,0,0,0,0
2020-03-14,"75","Skuodo r.",0,0,0,0,0
2020-03-14,"77","Tauragės r.",0,0,0,0,0
2020-03-14,"78","Telšių r.",0,0,0,0,0
2020-03-14,"79","Trakų r.",0,0,0,0,0
2020-03-14,"81","Ukmergės r.",0,0,0,0,0
2020-03-14,"82","Utenos r.",0,0,0,0,0
2020-03-14,"84","Šakių r.",0,0,0,0,0
2020-03-14,"85","Šalčininkų r.",0,0,0,0,0
2020-03-14,"86","Švenčionių r.",0,0,0,0,0
2020-03-14,"87","Šilalės r.",0,0,0,0,0
2020-03-14,"88","Šilutės r.",0,0,0,0,0
2020-03-14,"89","Širvintų r.",0,0,0,0,0
2020-03-14,"91","Šiaulių r.",0,0,0,0,0
2020-03-14,"94","Jurbarko r.",0,0,0,0,0
2020-03-15,"11","Alytaus m.",0,0,0,0,0
2020-03-15,"12","Birštono",0,0,0,0,0
2020-03-15,"13","Vilniaus m.",0,0,0,0,0
2020-03-15,"15","Druskininkų",0,0,0,0,0
2020-03-15,"18","Marijampolės",0,0,0,0,0
2020-03-15,"19","Kauno m.",0,0,0,0,0
2020-03-15,"21","Klaipėdos m.",0,0,0,0,0
2020-03-15,"23","Neringos",0,0,0,0,0
2020-03-15,"25","Palangos m.",0,0,0,0,0
2020-03-15,"27","Panevėžio m.",0,0,0,0,0
2020-03-15,"29","Šiaulių m.",0,0,0,0,0
2020-03-15,"30","Visagino m.",0,0,0,0,0
2020-03-15,"32","Akmenės r.",0,0,0,0,0
2020-03-15,"33","Alytaus r.",0,0,0,0,0
2020-03-15,"34","Anykščių r.",0,0,0,0,0
2020-03-15,"36","Biržų r.",0,0,0,0,0
2020-03-15,"38","Varėnos r.",0,0,0,0,0
2020-03-15,"39","Vilkaviškio r.",0,0,0,0,0
2020-03-15,"41","Vilniaus r.",0,0,0,0,0
2020-03-15,"42","Elektrėnų",0,0,0,0,0
2020-03-15,"43","Zarasų r.",0,0,0,0,0
2020-03-15,"45","Ignalinos r.",0,0,0,0,0
2020-03-15,"46","Jonavos r.",0,0,0,0,0
2020-03-15,"47","Joniškio r.",0,0,0,0,0
2020-03-15,"48","Kalvarijos",0,0,0,0,0
2020-03-15,"49","Kaišiadorių r.",0,0,0,0,0
2020-03-15,"52","Kauno r.",0,0,0,0,0
2020-03-15,"53","Kėdainių r.",0,0,0,0,0
2020-03-15,"54","Kelmės r.",0,0,0,0,0
2020-03-15,"55","Klaipėdos r.",0,0,0,0,0
2020-03-15,"56","Kretingos r.",0,0,0,0,0
2020-03-15,"57","Kupiškio r.",0,0,0,0,0
2020-03-15,"58","Kazlų Rūdos",0,0,0,0,0
2020-03-15,"59","Lazdijų r.",0,0,0,0,0
2020-03-15,"61","Mažeikių r.",0,0,0,0,0
2020-03-15,"62","Molėtų r.",0,0,0,0,0
2020-03-15,"63","Pagėgių",0,0,0,0,0
2020-03-15,"65","Pakruojo r.",0,0,0,0,0
2020-03-15,"66","Panevėžio r.",0,0,0,0,0
2020-03-15,"67","Pasvalio r.",0,0,0,0,0
2020-03-15,"68","Plungės r.",0,0,0,0,0
2020-03-15,"69","Prienų r.",0,0,0,0,0
2020-03-15,"71","Radviliškio r.",0,0,0,0,0
2020-03-15,"72","Raseinių r.",0,0,0,0,0
2020-03-15,"73","Rokiškio r.",0,0,0,0,0
2020-03-15,"74","Rietavo",0,0,0,0,0
2020-03-15,"75","Skuodo r.",0,0,0,0,0
2020-03-15,"77","Tauragės r.",0,0,0,0,0
2020-03-15,"78","Telšių r.",0,0,0,0,0
2020-03-15,"79","Trakų r.",0,0,0,0,0
2020-03-15,"81","Ukmergės r.",0,0,0,0,0
2020-03-15,"82","Utenos r.",0,0,0,0,0
2020-03-15,"84","Šakių r.",0,0,0,0,0
2020-03-15,"85","Šalčininkų r.",0,0,0,0,0
2020-03-15,"86","Švenčionių r.",0,0,0,0,0
2020-03-15,"87","Šilalės r.",0,0,0,0,0
2020-03-15,"88","Šilutės r.",0,0,0,0,0
2020-03-15,"89","Širvintų r.",0,0,0,0,0
2020-03-15,"91","Šiaulių r.",0,0,0,0,0
2020-03-15,"94","Jurbarko r.",0,0,0,0,0
2020-03-16,"11","Alytaus m.",0,0,0,0,0
2020-03-16,"12","Birštono",0,0,0,0,0
2020-03-16,"13","Vilniaus m.",0,0,0,0,0
2020-03-16,"15","Druskininkų",0,0,0,0,0
2020-03-16,"18","Marijampolės",0,0,0,0,0
2020-03-16,"19","Kauno m.",0,0,0,0,0
2020-03-16,"21","Klaipėdos m.",0,0,0,0,0
2020-03-16,"23","Neringos",0,0,0,0,0
2020-03-16,"25","Palangos m.",0,0,0,0,0
2020-03-16,"27","Panevėžio m.",0,0,0,0,0
2020-03-16,"29","Šiaulių m.",0,0,0,0,0
2020-03-16,"30","Visagino m.",0,0,0,0,0
2020-03-16,"32","Akmenės r.",0,0,0,0,0
2020-03-16,"33","Alytaus r.",0,0,0,0,0
2020-03-16,"34","Anykščių r.",0,0,0,0,0
2020-03-16,"36","Biržų r.",0,0,0,0,0
2020-03-16,"38","Varėnos r.",0,0,0,0,0
2020-03-16,"39","Vilkaviškio r.",0,0,0,0,0
2020-03-16,"41","Vilniaus r.",0,0,0,0,0
2020-03-16,"42","Elektrėnų",0,0,0,0,0
2020-03-16,"43","Zarasų r.",0,0,0,0,0
2020-03-16,"45","Ignalinos r.",0,0,0,0,0
2020-03-16,"46","Jonavos r.",0,0,0,0,0
2020-03-16,"47","Joniškio r.",0,0,0,0,0
2020-03-16,"48","Kalvarijos",0,0,0,0,0
2020-03-16,"49","Kaišiadorių r.",0,0,0,0,0
2020-03-16,"52","Kauno r.",0,0,0,0,0
2020-03-16,"53","Kėdainių r.",0,0,0,0,0
2020-03-16,"54","Kelmės r.",0,0,0,0,0
2020-03-16,"55","Klaipėdos r.",0,0,0,0,0
2020-03-16,"56","Kretingos r.",0,0,0,0,0
2020-03-16,"57","Kupiškio r.",0,0,0,0,0
2020-03-16,"58","Kazlų Rūdos",0,0,0,0,0
2020-03-16,"59","Lazdijų r.",0,0,0,0,0
2020-03-16,"61","Mažeikių r.",0,0,0,0,0
2020-03-16,"62","Molėtų r.",0,0,0,0,0
2020-03-16,"63","Pagėgių",0,0,0,0,0
2020-03-16,"65","Pakruojo r.",0,0,0,0,0
2020-03-16,"66","Panevėžio r.",0,0,0,0,0
2020-03-16,"67","Pasvalio r.",0,0,0,0,0
2020-03-16,"68","Plungės r.",0,0,0,0,0
2020-03-16,"69","Prienų r.",0,0,0,0,0
2020-03-16,"71","Radviliškio r.",0,0,0,0,0
2020-03-16,"72","Raseinių r.",0,0,0,0,0
2020-03-16,"73","Rokiškio r.",0,0,0,0,0
2020-03-16,"74","Rietavo",0,0,0,0,0
2020-03-16,"75","Skuodo r.",0,0,0,0,0
2020-03-16,"77","Tauragės r.",0,0,0,0,0
2020-03-16,"78","Telšių r.",0,0,0,0,0
2020-03-16,"79","Trakų r.",0,0,0,0,0
2020-03-16,"81","Ukmergės r.",0,0,0,0,0
2020-03-16,"82","Utenos r.",0,0,0,0,0
2020-03-16,"84","Šakių r.",0,0,0,0,0
2020-03-16,"85","Šalčininkų r.",0,0,0,0,0
2020-03-16,"86","Švenčionių r.",0,0,0,0,0
2020-03-16,"87","Šilalės r.",0,0,0,0,0
2020-03-16,"88","Šilutės r.",0,0,0,0,0
2020-03-16,"89","Širvintų r.",0,0,0,0,0
2020-03-16,"91","Šiaulių r.",0,0,0,0,0
2020-03-16,"94","Jurbarko r.",0,0,0,0,0
2020-03-17,"11","Alytaus m.",0,0,0,0,0
2020-03-17,"12","Birštono",0,0,0,0,0
2020-03-17,"13","Vilniaus m.",0,0,0,0,0
2020-03-17,"15","Druskininkų",0,0,0,0,0
2020-03-17,"18","Marijampolės",0,0,0,0,0
2020-03-17,"19","Kauno m.",0,0,0,0,0
2020-03-17,"21","Klaipėdos m.",0,0,0,0,0
2020-03-17,"23","Neringos",0,0,0,0,0
2020-03-17,"25","Palangos m.",0,0,0,0,0
2020-03-17,"27","Panevėžio m.",0,0,0,0,0
2020-03-17,"29","Šiaulių m.",0,0,0,0,0
2020-03-17,"30","Visagino m.",0,0,0,0,0
2020-03-17,"32","Akmenės r.",0,0,0,0,0
2020-03-17,"33","Alytaus r.",0,0,0,0,0
2020-03-17,"34","Anykščių r.",0,0,0,0,0
2020-03-17,"36","Biržų r.",0,0,0,0,0
2020-03-17,"38","Varėnos r.",0,0,0,0,0
2020-03-17,"39","Vilkaviškio r.",0,0,0,0,0
2020-03-17,"41","Vilniaus r.",0,0,0,0,0
2020-03-17,"42","Elektrėnų",0,0,0,0,0
2020-03-17,"43","Zarasų r.",0,0,0,0,0
2020-03-17,"45","Ignalinos r.",0,0,0,0,0
2020-03-17,"46","Jonavos r.",0,0,0,0,0
2020-03-17,"47","Joniškio r.",0,0,0,0,0
2020-03-17,"48","Kalvarijos",0,0,0,0,0
2020-03-17,"49","Kaišiadorių r.",0,0,0,0,0
2020-03-17,"52","Kauno r.",0,0,0,0,0
