"ab_neg_day","ab_pos_day","ab_prc_day","ab_tot_day","ag_neg_day","ag_pos_day","ag_prc_day","ag_tot_day","date","dgn_neg_day","dgn_pos_day","dgn_prc_day","dgn_tot_day","dgn_tot_day_gmp","municipality_code","pcr_neg_day","pcr_pos_day","pcr_prc_day","pcr_tot_day","daily_deaths_def1","daily_deaths_def2","daily_deaths_def3","daily_deaths_all","incidence","cumulative_totals","active_de_jure","active_sttstcl","dead_cases","recovered_de_jure","recovered_sttstcl","municipality_name","population","map_colors"
0,0,0,0,0,0,0,0,"2020-03-22",1,0,0,1,0,"52",1,0,0,1,0,0,0,5,0,1,1,1,0,0,0,"Kauno r. sav.",97546,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",1,0,0,1,0,"53",1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,"Kėdainių r. sav.",44747,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",0,0,0,0,0,"54",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Kelmės r. sav.",24829,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",2,0,0,2,0,"55",2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,"Klaipėdos r. sav.",62634,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",2,0,0,2,0,"56",2,0,0,2,0,0,0,3,0,0,0,0,0,0,0,"Kretingos r. sav.",37316,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",0,0,0,0,0,"57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kupiškio r. sav.",16061,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",0,0,0,0,0,"58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kazlų Rūdos sav.",11137,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",0,0,0,0,0,"59",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Lazdijų r. sav.",17843,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",1,0,0,1,0,"61",1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,"Mažeikių r. sav.",50782,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",0,0,0,0,0,"62",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Molėtų r. sav.",16873,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",0,0,0,0,0,"63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pagėgių sav.",7123,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",0,0,0,0,0,"65",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Pakruojo r. sav.",18213,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",0,0,0,0,0,"66",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Panevėžio r. sav.",35188,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",1,0,0,1,0,"67",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Pasvalio r. sav.",22337,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",0,0,0,0,0,"68",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Plungės r. sav.",32627,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",2,0,0,2,0,"69",2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,"Prienų r. sav.",25465,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",1,0,0,1,0,"71",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Radviliškio r. sav.",34576,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",1,0,0,1,0,"72",1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,"Raseinių r. sav.",30608,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",1,0,0,1,0,"73",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Rokiškio r. sav.",27511,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",0,0,0,0,0,"74",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Rietavo sav.",7174,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",0,0,0,0,0,"75",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"Skuodo r. sav.",15663,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",1,0,0,1,0,"77",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Tauragės r. sav.",37322,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",0,0,0,0,0,"78",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Telšių r. sav.",38759,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",4,0,0,4,0,"79",4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,"Trakų r. sav.",33204,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",6,5,45.5,11,0,"81",6,5,45.5,11,0,0,0,1,5,5,5,5,0,0,0,"Ukmergės r. sav.",33049,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",0,0,0,0,0,"82",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Utenos r. sav.",37073,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",0,0,0,0,0,"84",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Šakių r. sav.",26068,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",1,0,0,1,0,"85",1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,"Šalčininkų r. sav.",30264,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",4,0,0,4,0,"86",4,0,0,4,0,0,0,3,0,1,1,1,0,0,0,"Švenčionių r. sav.",22495,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",1,0,0,1,0,"87",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Šilalės r. sav.",21428,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",1,0,0,1,0,"88",1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,"Šilutės r. sav.",37076,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",0,0,0,0,0,"89",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Širvintų r. sav.",14907,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",0,0,0,0,0,"91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Šiaulių r. sav.",41551,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-22",0,0,0,0,0,"94",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Jurbarko r. sav.",24235,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",192,30,13.5,222,0,"00",192,30,13.5,222,1,1,1,108,30,89,89,89,0,0,0,"Lietuva",2795175,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",1,0,0,1,0,"11",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Alytaus m. sav.",49195,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birštono sav.",4035,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",104,10,8.8,114,0,"13",104,10,8.8,114,0,0,0,15,11,45,45,45,0,0,0,"Vilniaus m. sav.",569729,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Druskininkų sav.",19011,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",1,0,0,1,0,"18",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Marijampolės sav.",53472,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",23,3,11.5,26,0,"19",23,3,11.5,26,0,0,0,14,2,12,12,12,0,0,0,"Kauno m. sav.",293257,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",17,10,37,27,0,"21",17,10,37,27,0,0,0,10,10,15,15,15,0,0,0,"Klaipėdos m. sav.",149046,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neringos sav.",3639,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",1,0,0,1,0,"25",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Palangos m. sav.",16421,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,1,100,1,0,"27",0,1,100,1,0,0,0,1,1,1,1,1,0,0,0,"Panevėžio m. sav.",84587,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",1,0,0,1,0,"29",1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,"Šiaulių m. sav.",101862,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visagino sav.",18121,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Akmenės r. sav.",18523,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alytaus r. sav.",25837,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"34",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Anykščių r. sav.",22623,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Biržų r. sav.",22292,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Varėnos r. sav.",20522,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Vilkaviškio r. sav.",34219,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",8,0,0,8,0,"41",8,0,0,8,0,0,0,4,0,0,0,0,0,0,0,"Vilniaus r. sav.",102008,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",3,0,0,3,0,"42",3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"Elektrėnų sav.",24103,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"43",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,"Zarasų r. sav.",14635,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",3,0,0,3,0,"45",3,0,0,3,0,0,0,0,0,2,2,2,0,0,0,"Ignalinos r. sav.",14125,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",2,0,0,2,0,"46",2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,"Jonavos r. sav.",40746,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"47",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Joniškio r. sav.",20343,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kalvarijos sav.",9952,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"49",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,"Kaišiadorių r. sav.",29188,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",1,0,0,1,0,"52",1,0,0,1,0,0,0,6,0,1,1,1,0,0,0,"Kauno r. sav.",97546,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"53",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Kėdainių r. sav.",44747,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"54",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Kelmės r. sav.",24829,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",1,0,0,1,0,"55",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Klaipėdos r. sav.",62634,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",2,0,0,2,0,"56",2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Kretingos r. sav.",37316,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kupiškio r. sav.",16061,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kazlų Rūdos sav.",11137,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lazdijų r. sav.",17843,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"61",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Mažeikių r. sav.",50782,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",1,0,0,1,0,"62",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Molėtų r. sav.",16873,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"63",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Pagėgių sav.",7123,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pakruojo r. sav.",18213,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Panevėžio r. sav.",35188,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"67",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Pasvalio r. sav.",22337,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"68",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Plungės r. sav.",32627,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"69",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Prienų r. sav.",25465,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"71",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,"Radviliškio r. sav.",34576,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"72",0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,"Raseinių r. sav.",30608,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",1,0,0,1,0,"73",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Rokiškio r. sav.",27511,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",1,0,0,1,0,"74",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Rietavo sav.",7174,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"75",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Skuodo r. sav.",15663,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",2,0,0,2,0,"77",2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Tauragės r. sav.",37322,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"78",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Telšių r. sav.",38759,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",1,0,0,1,0,"79",1,0,0,1,0,0,0,8,0,0,0,0,0,0,0,"Trakų r. sav.",33204,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",12,4,25,16,0,"81",12,4,25,16,1,1,1,2,4,9,9,9,0,0,0,"Ukmergės r. sav.",33049,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",1,1,50,2,0,"82",1,1,50,2,0,0,0,1,1,1,1,1,0,0,0,"Utenos r. sav.",37073,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"84",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Šakių r. sav.",26068,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Šalčininkų r. sav.",30264,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,1,100,1,0,"86",0,1,100,1,0,0,0,1,1,2,2,2,0,0,0,"Švenčionių r. sav.",22495,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",1,0,0,1,0,"87",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Šilalės r. sav.",21428,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",3,0,0,3,0,"88",3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,"Šilutės r. sav.",37076,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"89",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Širvintų r. sav.",14907,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",0,0,0,0,0,"91",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Šiaulių r. sav.",41551,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-23",1,0,0,1,0,"94",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Jurbarko r. sav.",24235,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",361,24,6.2,385,0,"00",361,24,6.2,385,1,1,1,124,23,112,111,111,1,0,0,"Lietuva",2795175,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",3,0,0,3,0,"11",3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,"Alytaus m. sav.",49195,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",0,0,0,0,0,"12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birštono sav.",4035,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",105,9,7.9,114,0,"13",105,9,7.9,114,0,0,0,20,8,53,53,53,0,0,0,"Vilniaus m. sav.",569729,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",1,0,0,1,0,"15",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Druskininkų sav.",19011,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",1,0,0,1,0,"18",1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,"Marijampolės sav.",53472,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",82,1,1.2,83,0,"19",82,1,1.2,83,0,0,0,13,2,14,14,14,0,0,0,"Kauno m. sav.",293257,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",66,4,5.7,70,0,"21",66,4,5.7,70,0,0,0,5,4,19,19,19,0,0,0,"Klaipėdos m. sav.",149046,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",0,0,0,0,0,"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neringos sav.",3639,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",6,0,0,6,0,"25",6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,"Palangos m. sav.",16421,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",1,1,50,2,0,"27",1,1,50,2,0,0,0,2,1,2,2,2,0,0,0,"Panevėžio m. sav.",84587,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",8,0,0,8,0,"29",8,0,0,8,0,0,0,5,0,0,0,0,0,0,0,"Šiaulių m. sav.",101862,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",0,0,0,0,0,"30",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Visagino sav.",18121,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",0,0,0,0,0,"32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Akmenės r. sav.",18523,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",1,0,0,1,0,"33",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Alytaus r. sav.",25837,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",1,0,0,1,0,"34",1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,"Anykščių r. sav.",22623,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",0,0,0,0,0,"36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Biržų r. sav.",22292,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",0,0,0,0,0,"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Varėnos r. sav.",20522,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",1,0,0,1,0,"39",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Vilkaviškio r. sav.",34219,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",3,0,0,3,0,"41",3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,"Vilniaus r. sav.",102008,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",5,0,0,5,0,"42",5,0,0,5,0,0,0,2,0,0,0,0,0,0,0,"Elektrėnų sav.",24103,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",1,0,0,1,0,"43",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Zarasų r. sav.",14635,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",1,0,0,1,0,"45",1,0,0,1,0,0,0,0,0,2,2,2,0,0,0,"Ignalinos r. sav.",14125,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",3,1,25,4,0,"46",3,1,25,4,0,0,0,3,1,1,1,1,0,0,0,"Jonavos r. sav.",40746,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",0,0,0,0,0,"47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Joniškio r. sav.",20343,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",0,0,0,0,0,"48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kalvarijos sav.",9952,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",3,0,0,3,0,"49",3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,"Kaišiadorių r. sav.",29188,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",12,1,7.7,13,0,"52",12,1,7.7,13,0,0,0,1,0,1,1,1,0,0,0,"Kauno r. sav.",97546,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",2,0,0,2,0,"53",2,0,0,2,0,0,0,5,0,0,0,0,0,0,0,"Kėdainių r. sav.",44747,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",0,0,0,0,0,"54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kelmės r. sav.",24829,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",5,1,16.7,6,0,"55",5,1,16.7,6,0,0,0,4,1,1,1,1,0,0,0,"Klaipėdos r. sav.",62634,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",7,1,12.5,8,0,"56",7,1,12.5,8,0,0,0,0,1,1,1,1,0,0,0,"Kretingos r. sav.",37316,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",0,0,0,0,0,"57",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Kupiškio r. sav.",16061,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",0,0,0,0,0,"58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kazlų Rūdos sav.",11137,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",0,0,0,0,0,"59",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Lazdijų r. sav.",17843,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",2,1,33.3,3,0,"61",2,1,33.3,3,0,0,0,2,1,1,1,1,0,0,0,"Mažeikių r. sav.",50782,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",1,0,0,1,0,"62",1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,"Molėtų r. sav.",16873,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",0,0,0,0,0,"63",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Pagėgių sav.",7123,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",0,0,0,0,0,"65",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Pakruojo r. sav.",18213,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",1,0,0,1,0,"66",1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,"Panevėžio r. sav.",35188,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",0,0,0,0,0,"67",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Pasvalio r. sav.",22337,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",4,0,0,4,0,"68",4,0,0,4,0,0,0,1,0,0,0,0,0,0,0,"Plungės r. sav.",32627,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",2,0,0,2,0,"69",2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,"Prienų r. sav.",25465,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",3,0,0,3,0,"71",3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,"Radviliškio r. sav.",34576,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",3,0,0,3,0,"72",3,0,0,3,0,0,0,3,0,1,1,1,0,0,0,"Raseinių r. sav.",30608,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",0,0,0,0,0,"73",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Rokiškio r. sav.",27511,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",2,0,0,2,0,"74",2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Rietavo sav.",7174,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",0,0,0,0,0,"75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Skuodo r. sav.",15663,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",4,0,0,4,0,"77",4,0,0,4,0,0,0,2,0,0,0,0,0,0,0,"Tauragės r. sav.",37322,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",1,1,50,2,0,"78",1,1,50,2,0,0,0,1,1,1,1,1,0,0,0,"Telšių r. sav.",38759,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",1,0,0,1,0,"79",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Trakų r. sav.",33204,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",5,3,37.5,8,0,"81",5,3,37.5,8,1,1,1,4,3,12,11,11,1,0,0,"Ukmergės r. sav.",33049,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",1,0,0,1,0,"82",1,0,0,1,0,0,0,3,0,1,1,1,0,0,0,"Utenos r. sav.",37073,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",0,0,0,0,0,"84",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Šakių r. sav.",26068,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",1,0,0,1,0,"85",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Šalčininkų r. sav.",30264,"Juoda D"
0,0,0,0,0,0,0,0,"2020-03-24",1,0,0,1,0,"86",1,0,0,1,0,0,0,2,0,2,2,2,0,0,0,"Švenčionių r. sav.",22495,"Juoda D"
